frame,time,temp,a0,temp_pres,pressure,altitude,humidity,temp_hum
25452,15857443,29.38,1022,22.70,99471,155.60,22.50,24.00
25453,15858071,29.38,1023,22.70,99465,155.85,22.50,24.00
25454,15858699,29.38,1023,22.70,99467,155.60,22.50,24.00
25455,15859334,29.38,1023,22.70,99468,155.77,22.50,24.00
25456,15859964,29.38,1023,22.70,99468,155.60,22.50,24.00
25457,15860592,29.38,1023,22.70,99475,155.69,22.50,24.00
25458,15861220,29.38,1022,22.70,99468,155.77,22.50,24.00
25459,15861848,29.38,1023,22.70,99474,155.18,22.50,24.00
25460,15862477,29.38,1023,22.70,99467,155.35,22.60,24.00
25461,15863105,29.38,1023,22.70,99468,155.35,22.60,24.00
25462,15863733,29.38,1023,22.70,99475,155.35,22.60,24.00
25463,15864360,29.38,1023,22.70,99468,155.26,22.60,24.00
25464,15864998,29.38,1023,22.70,99474,155.35,22.60,24.00
25465,15865626,29.38,1023,22.70,99468,155.43,22.60,24.00
25466,15866254,29.38,1023,22.70,99474,155.77,22.60,24.00
25467,15866882,29.38,1023,22.70,99472,155.35,22.60,24.00
25468,15867511,29.38,1023,22.70,99470,155.35,22.60,24.00
25469,15868139,29.38,1023,22.70,99470,155.43,22.60,24.00
25470,15868767,29.38,1023,22.70,99470,155.18,22.60,24.00
25471,15869394,29.31,1023,22.70,99471,155.35,22.60,24.00
25472,15870026,29.31,1022,22.70,99469,155.69,22.60,24.00
25473,15870661,29.31,1023,22.70,99467,156.11,22.60,24.00
25474,15871289,29.31,1023,22.70,99469,155.43,22.60,24.00
25475,15871917,29.31,1022,22.70,99469,156.02,22.60,24.00
25476,15872547,29.31,1023,22.70,99468,155.35,22.70,24.00
25477,15873174,29.31,1023,22.70,99468,155.60,22.70,24.00
25478,15873802,29.31,1023,22.70,99470,155.77,22.70,24.00
25479,15874429,29.31,1023,22.70,99470,155.60,22.70,24.00
25480,15875060,29.31,1023,22.70,99470,155.43,22.70,24.00
25481,15875688,29.31,1022,22.70,99468,155.35,22.70,24.00
25482,15876323,29.31,1022,22.70,99473,155.69,22.70,24.00
25483,15876951,29.31,1023,22.70,99470,155.43,22.70,24.00
25484,15877581,29.31,1023,22.70,99470,155.60,22.70,24.00
25485,15878209,29.31,1023,22.70,99469,155.85,22.70,24.00
25486,15878836,29.31,1023,22.70,99467,155.77,22.70,24.00
25487,15879463,29.31,1023,22.70,99467,155.35,22.70,24.00
25488,15880094,29.31,1023,22.70,99462,156.28,22.80,24.00
25489,15880722,29.31,1023,22.70,99471,155.77,22.80,24.00
25490,15881349,29.31,1023,22.70,99468,155.94,22.80,24.00
25491,15881985,29.31,1023,22.70,99466,155.77,22.80,24.00
25492,15882615,29.31,1023,22.70,99469,155.35,22.70,24.00
25493,15883243,29.31,1023,22.70,99470,155.26,22.70,24.00
25494,15883870,29.31,1023,22.70,99468,155.85,22.70,24.00
25495,15884497,29.31,1023,22.70,99473,155.35,22.70,24.00
25496,15885128,29.31,1023,22.70,99469,155.26,22.70,24.00
25497,15885756,29.31,1023,22.70,99472,155.60,22.70,24.00
25498,15886384,29.31,1023,22.70,99471,155.69,22.70,24.00
25499,15887010,29.31,1023,22.70,99468,155.60,22.70,24.00
25500,15887661,29.31,1023,22.70,99467,155.60,22.70,24.00
25501,15888287,29.31,1023,22.70,99466,155.69,22.70,24.00
25502,15888915,29.31,1023,22.70,99462,156.11,22.70,24.00
25503,15889543,29.31,1023,22.70,99462,155.85,22.70,24.00
25504,15890173,29.31,1023,22.70,99466,155.69,22.70,24.00
25505,15890800,29.31,1023,22.70,99467,156.45,22.70,24.00
25506,15891428,29.31,1022,22.70,99468,155.18,22.70,24.00
25507,15892056,29.31,1022,22.70,99468,155.26,22.70,24.00
25508,15892696,29.31,1023,22.70,99468,156.28,22.60,24.00
25509,15893322,29.31,1023,22.70,99466,155.77,22.60,24.00
25510,15893950,29.31,1023,22.70,99469,155.94,22.60,24.00
25511,15894578,29.31,1022,22.70,99466,155.85,22.60,24.00
25512,15895207,29.31,1022,22.70,99467,155.94,22.60,24.00
25513,15895835,29.31,1023,22.70,99463,155.77,22.60,24.00
25514,15896463,29.31,1023,22.70,99468,155.85,22.60,24.00
25515,15897091,29.31,1023,22.70,99467,155.77,22.60,24.00
25516,15897720,29.31,1023,22.70,99473,155.94,22.60,24.00
25517,15898356,29.31,1023,22.70,99467,155.60,22.60,24.00
25518,15898984,29.31,1023,22.70,99468,155.94,22.60,24.00
25519,15899611,29.31,1023,22.70,99469,155.85,22.60,24.00
25520,15900241,29.31,1023,22.70,99465,156.02,22.60,24.00
25521,15900869,29.31,1023,22.70,99466,155.94,22.60,24.00
25522,15901497,29.31,1023,22.70,99469,155.77,22.60,24.00
25523,15902124,29.31,1023,22.70,99471,156.19,22.60,24.00
25524,15902754,29.31,1023,22.70,99463,156.02,22.60,24.00
25525,15903382,29.31,1023,22.70,99463,156.02,22.60,24.00
25526,15904017,29.31,1022,22.70,99467,155.77,22.60,24.00
25527,15904645,29.31,1023,22.70,99468,156.02,22.60,24.00
25528,15905275,29.31,1023,22.70,99469,155.60,22.50,24.00
25529,15905902,29.31,1023,22.70,99465,155.77,22.50,24.00
25530,15906530,29.31,1023,22.70,99465,155.43,22.50,24.00
25531,15907158,29.31,1023,22.70,99474,156.19,22.50,24.00
25532,15907789,29.31,1023,22.70,99464,155.85,22.60,24.00
25533,15908416,29.31,1023,22.70,99463,155.94,22.60,24.00
25534,15909044,29.31,1023,22.70,99468,155.85,22.60,24.00
25535,15909679,29.31,1022,22.70,99462,156.11,22.60,24.00
25536,15910309,29.31,1023,22.70,99463,155.77,22.60,24.00
25537,15910950,29.31,1023,22.70,99469,155.77,22.60,24.00
25538,15911578,29.31,1022,22.70,99467,156.02,22.60,24.00
25539,15912205,29.31,1022,22.70,99466,155.43,22.60,24.00
25540,15912836,29.31,1023,22.70,99465,156.28,22.60,24.00
25541,15913463,29.31,1023,22.70,99468,155.77,22.60,24.00
25542,15914091,29.31,1023,22.70,99469,155.77,22.60,24.00
25543,15914718,29.31,1022,22.70,99468,155.77,22.60,24.00
25544,15915357,29.31,1023,22.70,99466,156.19,22.70,24.00
25545,15915984,29.31,1023,22.70,99463,155.85,22.70,24.00
25546,15916611,29.31,1023,22.70,99469,155.94,22.70,24.00
25547,15917239,29.31,1023,22.70,99468,155.60,22.70,24.00
25548,15917870,29.31,1023,22.70,99470,155.77,22.80,24.00
25549,15918496,29.31,1023,22.70,99464,156.45,22.80,24.00
25550,15919124,29.31,1023,22.70,99460,155.94,22.80,24.00
25551,15919752,29.31,1023,22.70,99465,155.94,22.80,24.00
25552,15920382,29.31,1023,22.70,99465,156.19,22.90,24.00
25553,15921018,29.31,1023,22.70,99469,156.11,22.90,24.00
25554,15921645,29.31,1023,22.70,99470,155.94,22.90,24.00
25555,15922273,29.31,1023,22.70,99465,156.02,22.90,24.00
25556,15922905,29.31,1023,22.70,99467,155.77,23.00,24.00
25557,15923531,29.31,1023,22.70,99460,155.94,23.00,24.00
25558,15924159,29.31,1023,22.70,99465,156.02,23.00,24.00
25559,15924787,29.31,1022,22.70,99469,155.69,23.00,24.00
25560,15925417,29.31,1023,22.70,99466,155.77,23.10,24.00
25561,15926053,29.31,1023,22.70,99468,155.60,23.10,24.00
25562,15926680,29.31,1022,22.70,99468,155.69,23.10,24.00
25563,15927308,29.31,1023,22.70,99468,155.43,23.10,24.00
25564,15927939,29.31,1023,22.70,99471,155.85,23.20,24.00
25565,15928565,29.31,1023,22.70,99468,155.77,23.20,24.00
25566,15929193,29.31,1023,22.70,99471,155.60,23.20,24.00
25567,15929821,29.31,1023,22.70,99469,155.85,23.20,24.00
25568,15930451,29.31,1023,22.70,99470,155.85,23.10,24.00
25569,15931078,29.31,1022,22.70,99469,155.26,23.10,24.00
25570,15931721,29.31,1023,22.70,99463,156.02,23.10,24.00
25571,15932348,29.31,1023,22.70,99468,155.77,23.10,24.00
25572,15932979,29.31,1023,22.70,99468,155.94,23.10,24.00
25573,15933606,29.31,1023,22.70,99463,156.02,23.10,24.00
25574,15934234,29.31,1023,22.70,99466,155.77,23.10,24.00
25575,15934861,29.31,1023,22.70,99462,155.77,23.10,24.00
25576,15935492,29.31,1023,22.70,99468,155.85,23.10,24.00
25577,15936119,29.25,1023,22.70,99472,156.02,23.10,24.00
25578,15936747,29.25,1023,22.70,99467,155.60,23.10,24.00
25579,15937382,29.25,1023,22.70,99471,156.02,23.10,24.00
25580,15938013,29.25,1023,22.70,99465,155.94,23.10,24.00
25581,15938640,29.31,1023,22.70,99468,155.85,23.10,24.00
25582,15939268,29.31,1022,22.70,99468,156.02,23.10,24.00
25583,15939896,29.31,1022,22.70,99465,155.94,23.10,24.00
25584,15940528,29.31,1023,22.70,99467,155.85,23.20,24.00
25585,15941154,29.31,1023,22.70,99467,156.02,23.20,24.00
25586,15941782,29.31,1023,22.70,99469,155.77,23.20,24.00
25587,15942410,29.25,1022,22.70,99468,156.11,23.20,24.00
25588,15943048,29.25,1023,22.70,99470,155.69,23.10,24.00
25589,15943674,29.25,1023,22.70,99468,155.60,23.10,24.00
25590,15944302,29.25,1023,22.70,99468,156.19,23.10,24.00
25591,15944930,29.25,1023,22.70,99464,156.02,23.10,24.00
25592,15945561,29.25,1023,22.70,99462,156.62,23.10,24.00
25593,15946188,29.25,1022,22.70,99464,155.94,23.10,24.00
25594,15946815,29.25,1023,22.70,99468,155.60,23.10,24.00
25595,15947443,29.25,1023,22.70,99467,155.77,23.10,24.00
25596,15948073,29.25,1023,22.70,99462,156.02,23.00,24.00
25597,15948709,29.25,1023,22.70,99468,156.02,23.00,24.00
25598,15949337,29.25,1023,22.70,99465,156.28,23.00,24.00
25599,15949964,29.25,1023,22.70,99464,156.02,23.00,24.00
25600,15950606,29.25,1023,22.70,99465,155.94,23.00,24.00
25601,15951234,29.25,1023,22.70,99468,155.60,23.00,24.00
25602,15951861,29.25,1023,22.70,99460,156.02,23.00,24.00
25603,15952488,29.25,1023,22.70,99464,156.28,23.00,24.00
25604,15953119,29.25,1023,22.70,99466,155.77,23.00,24.00
25605,15953746,29.25,1023,22.70,99461,155.77,23.00,24.00
25606,15954374,29.25,1023,22.70,99465,155.60,23.00,24.00
25607,15955002,29.25,1022,22.70,99469,155.85,23.00,24.00
25608,15955633,29.25,1023,22.70,99463,155.77,23.00,24.00
25609,15956260,29.25,1023,22.70,99468,155.69,23.00,24.00
25610,15956887,29.25,1023,22.70,99465,156.02,23.00,24.00
25611,15957515,29.25,1023,22.70,99467,155.77,23.00,24.00
25612,15958146,29.25,1023,22.70,99471,155.85,23.00,24.00
25613,15958773,29.25,1023,22.70,99466,155.60,23.00,24.00
25614,15959409,29.25,1023,22.70,99465,155.94,23.00,24.00
25615,15960036,29.25,1023,22.70,99464,155.69,23.00,24.00
25616,15960667,29.25,1023,22.70,99470,155.09,22.90,24.00
25617,15961294,29.25,1022,22.70,99471,155.60,22.90,24.00
25618,15961922,29.25,1023,22.70,99468,155.94,22.90,24.00
25619,15962550,29.25,1023,22.70,99467,156.11,22.90,24.00
25620,15963182,29.25,1023,22.70,99465,156.45,22.80,24.00
25621,15963808,29.25,1022,22.70,99468,156.11,22.80,24.00
25622,15964436,29.25,1022,22.70,99470,155.94,22.80,24.00
25623,15965072,29.25,1023,22.70,99463,156.02,22.80,24.00
25624,15965703,29.25,1022,22.70,99467,155.77,22.80,24.00
25625,15966329,29.25,1023,22.70,99468,156.19,22.80,24.00
25626,15966957,29.25,1023,22.70,99460,155.94,22.80,24.00
25627,15967585,29.25,1023,22.70,99464,156.45,22.80,24.00
25628,15968216,29.25,1023,22.70,99457,156.19,22.80,24.00
25629,15968842,29.25,1022,22.70,99463,156.11,22.80,24.00
25630,15969470,29.25,1023,22.70,99466,155.77,22.80,24.00
25631,15970098,29.25,1023,22.70,99467,156.28,22.80,24.00
25632,15970737,29.25,1022,22.70,99468,155.77,22.80,24.00
25633,15971363,29.25,1023,22.70,99465,156.19,22.80,24.00
25634,15971991,29.25,1023,22.70,99468,155.77,22.80,24.00
25635,15972619,29.25,1023,22.70,99466,155.77,22.80,24.00
25636,15973250,29.25,1023,22.70,99468,155.77,22.80,24.00
25637,15973877,29.25,1023,22.70,99471,155.94,22.80,24.00
25638,15974504,29.25,1023,22.70,99471,155.60,22.80,24.00
25639,15975132,29.25,1023,22.70,99467,156.02,22.80,24.00
25640,15975762,29.25,1023,22.70,99468,156.02,22.80,24.00
25641,15976409,29.25,1023,22.70,99468,156.02,22.80,24.00
25642,15977036,29.25,1023,22.70,99464,155.85,22.80,24.00
25643,15977663,29.25,1023,22.70,99465,156.28,22.80,24.00
25644,15978294,29.25,1023,22.70,99466,155.85,22.80,24.00
25645,15978921,29.25,1023,22.70,99461,156.02,22.80,24.00
25646,15979549,29.25,1023,22.70,99458,156.87,22.80,24.00
25647,15980176,29.25,1023,22.70,99465,156.19,22.80,24.00
25648,15980807,29.25,1022,22.70,99460,156.45,22.80,24.00
25649,15981434,29.25,1023,22.70,99468,155.94,22.80,24.00
25650,15982069,29.25,1023,22.70,99465,155.85,22.80,24.00
25651,15982697,29.25,1023,22.70,99468,156.45,22.80,24.00
25652,15983328,29.25,1023,22.70,99460,156.45,22.80,24.00
25653,15983955,29.25,1023,22.70,99466,155.85,22.80,24.00
25654,15984596,29.25,1023,22.70,99468,156.02,22.80,24.00
25655,15985223,29.25,1023,22.70,99468,156.19,22.80,24.00
25656,15985854,29.25,1023,22.70,99462,155.77,22.80,24.00
25657,15986482,29.25,1023,22.70,99468,156.28,22.80,24.00
25658,15987117,29.25,1022,22.70,99466,156.19,22.80,24.00
25659,15987744,29.25,1023,22.70,99467,155.94,22.80,24.00
25660,15988375,29.25,1023,22.70,99468,155.77,22.80,24.00
25661,15989003,29.25,1023,22.70,99468,155.94,22.80,24.00
25662,15989629,29.25,1023,22.70,99466,156.36,22.80,24.00
25663,15990257,29.25,1023,22.70,99465,155.77,22.80,24.00
25664,15990888,29.25,1023,22.70,99465,155.77,22.90,24.00
25665,15991516,29.25,1023,22.70,99468,155.60,22.90,24.00
25666,15992143,29.25,1023,22.70,99469,155.94,22.90,24.00
25667,15992778,29.25,1023,22.70,99465,156.62,22.90,24.00
25668,15993409,29.25,1023,22.70,99465,155.77,22.90,24.00
25669,15994037,29.25,1023,22.70,99465,155.69,22.90,24.00
25670,15994663,29.25,1023,22.70,99465,155.60,22.90,24.00
25671,15995291,29.25,1023,22.70,99468,155.77,22.90,24.00
25672,15995922,29.25,1023,22.70,99465,156.02,22.90,24.00
25673,15996550,29.25,1023,22.70,99468,155.77,22.90,24.00
25674,15997176,29.25,1023,22.70,99468,156.11,22.90,24.00
25675,15997804,29.25,1023,22.70,99466,155.94,22.90,24.00
25676,15998443,29.25,1023,22.70,99467,155.94,22.90,24.00
25677,15999071,29.25,1023,22.70,99468,156.02,22.90,24.00
25678,15999697,29.25,1023,22.70,99463,155.94,22.90,24.00
25679,16000325,29.25,1023,22.70,99467,155.85,22.90,24.00
25680,16000956,29.25,1023,22.70,99463,155.94,22.90,24.00
25681,16001583,29.25,1023,22.70,99461,156.62,22.90,24.00
25682,16002210,29.25,1023,22.70,99467,156.28,22.90,24.00
25683,16002838,29.25,1023,22.70,99461,155.94,22.90,24.00
25684,16003469,29.25,1023,22.70,99463,155.77,22.90,24.00
25685,16004104,29.25,1023,22.70,99463,156.02,22.90,24.00
25686,16004754,29.25,1023,22.70,99469,156.02,22.90,24.00
25687,16005382,29.25,1023,22.70,99465,155.60,22.90,24.00
25688,16006012,29.25,1023,22.70,99470,155.85,23.00,23.90
25689,16006640,29.19,1023,22.70,99465,155.69,23.00,23.90
25690,16007267,29.19,1023,22.70,99468,155.94,23.00,23.90
25691,16007895,29.25,1023,22.70,99467,155.77,23.00,23.90
25692,16008525,29.25,1023,22.70,99472,155.77,22.90,24.00
25693,16009153,29.25,1023,22.70,99469,156.19,22.90,24.00
25694,16009788,29.25,1023,22.70,99468,155.77,22.90,24.00
25695,16010416,29.25,1023,22.70,99473,155.77,22.90,24.00
25696,16011046,29.25,1023,22.70,99466,156.02,22.90,24.00
25697,16011673,29.25,1023,22.70,99468,155.60,22.90,24.00
25698,16012301,29.25,1023,22.70,99469,156.02,22.90,24.00
25699,16012929,29.25,1023,22.70,99467,155.94,22.90,24.00
25700,16013559,29.25,1023,22.70,99465,156.02,22.80,24.00
25701,16014186,29.25,1023,22.70,99469,155.52,22.80,24.00
25702,16014814,29.25,1023,22.70,99468,155.94,22.80,24.00
25703,16015450,29.19,1023,22.70,99466,155.52,22.80,24.00
25704,16016080,29.19,1023,22.70,99473,155.77,22.80,24.00
25705,16016707,29.19,1023,22.70,99467,155.94,22.80,24.00
25706,16017335,29.19,1023,22.70,99462,155.69,22.80,24.00
25707,16017963,29.25,1023,22.70,99465,155.60,22.80,24.00
25708,16018593,29.25,1023,22.70,99466,155.94,22.80,24.00
25709,16019220,29.25,1023,22.70,99463,156.02,22.80,24.00
25710,16019848,29.25,1023,22.70,99467,156.19,22.80,24.00
25711,16020490,29.19,1023,22.70,99466,156.11,22.80,24.00
25712,16021121,29.19,1022,22.70,99471,155.77,22.80,24.00
25713,16021748,29.25,1023,22.70,99468,155.69,22.80,24.00
25714,16022375,29.25,1023,22.70,99467,156.19,22.80,24.00
25715,16023003,29.25,1023,22.70,99467,155.77,22.80,24.00
25716,16023633,29.25,1023,22.70,99468,155.94,22.80,24.00
25717,16024261,29.25,1023,22.70,99465,155.69,22.80,24.00
25718,16024888,29.25,1023,22.70,99465,156.11,22.80,24.00
25719,16025516,29.19,1023,22.70,99464,155.85,22.80,24.00
25720,16026155,29.19,1023,22.70,99467,155.94,22.70,24.00
25721,16026782,29.19,1023,22.70,99468,155.77,22.70,24.00
25722,16027409,29.19,1023,22.70,99470,155.85,22.70,24.00
25723,16028037,29.25,1022,22.70,99463,156.11,22.70,24.00
25724,16028667,29.25,1023,22.70,99471,155.77,22.80,24.00
25725,16029295,29.25,1023,22.70,99468,155.94,22.80,24.00
25726,16029923,29.25,1023,22.70,99464,155.60,22.80,24.00
25727,16030551,29.19,1023,22.70,99463,156.02,22.80,24.00
25728,16031181,29.19,1023,22.70,99463,156.11,22.80,24.00
25729,16031816,29.19,1023,22.70,99464,155.77,22.80,24.00
25730,16032444,29.19,1023,22.70,99462,155.77,22.80,24.00
25731,16033072,29.25,1023,22.70,99465,155.94,22.80,24.00
25732,16033701,29.25,1023,22.70,99463,156.53,22.80,24.00
25733,16034329,29.19,1022,22.70,99474,156.19,22.80,24.00
25734,16034957,29.19,1023,22.70,99468,156.19,22.80,24.00
25735,16035585,29.19,1023,22.70,99468,155.94,22.80,24.00
25736,16036215,29.19,1023,22.70,99464,155.85,22.80,24.00
25737,16036843,29.19,1023,22.70,99461,155.69,22.80,24.00
25738,16037478,29.19,1023,22.70,99467,156.28,22.80,24.00
25739,16038106,29.19,1021,22.70,99471,155.69,22.80,24.00
25740,16038736,29.19,1023,22.70,99466,156.28,22.80,24.00
25741,16039364,29.19,1022,22.70,99466,155.94,22.80,24.00
25742,16039991,29.19,1023,22.70,99465,156.02,22.80,24.00
25743,16040619,29.19,1023,22.70,99469,155.77,22.80,24.00
25744,16041249,29.19,1023,22.70,99464,156.28,22.70,24.00
25745,16041877,29.19,1023,22.70,99464,155.94,22.70,24.00
25746,16042505,29.19,1023,22.70,99466,156.02,22.70,24.00
25747,16043140,29.19,1023,22.70,99465,155.94,22.70,24.00
25748,16043770,29.19,1023,22.70,99459,156.19,22.70,23.90
25749,16044398,29.19,1023,22.70,99462,155.94,22.70,23.90
25750,16045026,29.19,1023,22.70,99467,156.28,22.70,23.90
25751,16045654,29.19,1023,22.70,99463,156.28,22.70,23.90
25752,16046284,29.19,1023,22.70,99466,156.02,22.70,24.00
25753,16046912,29.19,1023,22.70,99470,155.77,22.70,24.00
25754,16047539,29.19,1023,22.70,99465,155.60,22.70,24.00
25755,16048166,29.19,1023,22.70,99464,156.11,22.70,24.00
25756,16048805,29.19,1023,22.70,99463,156.45,22.70,24.00
25757,16049433,29.19,1023,22.70,99461,156.19,22.70,24.00
25758,16050060,29.19,1023,22.70,99466,156.62,22.70,24.00
25759,16050688,29.19,1023,22.70,99461,156.11,22.70,24.00
25760,16051318,29.19,1023,22.70,99463,155.77,22.80,24.00
25761,16051946,29.19,1023,22.70,99461,156.45,22.80,24.00
25762,16052573,29.19,1023,22.70,99466,156.11,22.80,24.00
25763,16053200,29.19,1023,22.70,99465,155.85,22.80,24.00
25764,16053839,29.19,1022,22.70,99463,156.45,22.80,24.00
25765,16054466,29.19,1023,22.70,99461,156.19,22.80,24.00
25766,16055094,29.19,1022,22.70,99464,155.85,22.80,24.00
25767,16055721,29.19,1022,22.70,99460,156.11,22.80,24.00
25768,16056352,29.19,1023,22.70,99465,155.69,22.80,23.90
25769,16056980,29.19,1023,22.70,99468,156.45,22.80,23.90
25770,16057621,29.19,1023,22.70,99458,155.77,22.80,23.90
25771,16058249,29.19,1023,22.70,99465,156.11,22.80,23.90
25772,16058880,29.19,1023,22.70,99465,156.28,22.90,24.00
25773,16059514,29.19,1023,22.70,99465,156.19,22.90,24.00
25774,16060142,29.19,1023,22.70,99464,155.69,22.90,24.00
25775,16060770,29.19,1023,22.70,99468,155.77,22.90,24.00
25776,16061401,29.19,1023,22.70,99464,156.19,22.90,24.00
25777,16062028,29.19,1023,22.70,99463,156.11,22.90,24.00
25778,16062655,29.19,1023,22.70,99466,155.77,22.90,24.00
25779,16063283,29.19,1023,22.70,99465,156.28,22.90,24.00
25780,16063913,29.19,1023,22.70,99465,155.94,23.00,24.00
25781,16064541,29.19,1023,22.70,99463,156.02,23.00,24.00
25782,16065187,29.19,1023,22.70,99466,156.19,23.00,24.00
25783,16065815,29.19,1023,22.70,99466,156.11,23.00,24.00
25784,16066446,29.19,1023,22.70,99458,155.77,23.10,23.90
25785,16067074,29.19,1023,22.70,99468,155.26,23.10,23.90
25786,16067700,29.19,1022,22.70,99469,156.19,23.10,23.90
25787,16068328,29.19,1023,22.70,99464,156.45,23.10,23.90
25788,16068959,29.19,1023,22.70,99465,156.28,23.10,24.00
25789,16069586,29.19,1023,22.70,99465,156.19,23.10,24.00
25790,16070214,29.19,1023,22.70,99466,155.77,23.10,24.00
25791,16070849,29.19,1023,22.70,99468,156.02,23.10,24.00
25792,16071480,29.19,1023,22.70,99460,156.19,23.10,24.00
25793,16072108,29.19,1022,22.70,99463,156.02,23.10,24.00
25794,16072735,29.19,1023,22.70,99467,156.45,23.10,24.00
25795,16073363,29.19,1022,22.70,99462,156.28,23.10,24.00
25796,16073994,29.19,1023,22.70,99463,156.70,23.10,24.00
25797,16074620,29.19,1023,22.70,99465,156.02,23.10,24.00
25798,16075248,29.19,1023,22.70,99465,156.28,23.10,24.00
25799,16075876,29.19,1023,22.70,99461,156.11,23.10,24.00
25800,16076516,29.19,1023,22.70,99463,155.77,23.20,24.00
25801,16077143,29.19,1023,22.70,99467,155.77,23.20,24.00
25802,16077770,29.19,1023,22.70,99465,156.19,23.20,24.00
25803,16078398,29.19,1023,22.70,99464,155.77,23.20,24.00
25804,16079029,29.19,1023,22.70,99468,156.19,23.30,23.90
25805,16079656,29.19,1023,22.70,99467,156.45,23.30,23.90
25806,16080284,29.19,1023,22.70,99464,156.11,23.30,23.90
25807,16080912,29.19,1022,22.70,99466,156.28,23.30,23.90
25808,16081542,29.19,1023,22.70,99464,156.53,23.30,24.00
25809,16082178,29.19,1023,22.70,99460,156.02,23.30,24.00
25810,16082805,29.19,1023,22.70,99468,156.02,23.30,24.00
25811,16083433,29.19,1023,22.70,99468,156.28,23.30,24.00
25812,16084064,29.19,1023,22.70,99469,155.52,23.30,24.00
25813,16084690,29.19,1023,22.70,99462,155.77,23.30,24.00
25814,16085318,29.19,1023,22.70,99462,155.94,23.30,24.00
25815,16085946,29.19,1023,22.70,99468,155.52,23.30,24.00
25816,16086577,29.19,1023,22.70,99464,155.85,23.10,24.00
25817,16087213,29.19,1023,22.70,99462,155.94,23.10,24.00
25818,16087839,29.19,1023,22.70,99467,155.77,23.10,24.00
25819,16088467,29.13,1023,22.70,99468,155.77,23.10,24.00
25820,16089098,29.13,1023,22.70,99469,155.69,23.00,23.90
25821,16089725,29.19,1022,22.70,99462,156.02,23.00,23.90
25822,16090353,29.19,1022,22.70,99468,155.85,23.00,23.90
25823,16090980,29.19,1023,22.70,99465,156.28,23.00,23.90
25824,16091612,29.19,1023,22.70,99465,155.69,23.00,23.90
25825,16092238,29.19,1022,22.70,99472,155.69,23.00,23.90
25826,16092874,29.19,1022,22.70,99463,155.60,23.00,23.90
25827,16093502,29.19,1023,22.70,99466,155.94,23.00,23.90
25828,16094133,29.19,1023,22.70,99466,155.43,22.90,24.00
25829,16094759,29.19,1023,22.70,99463,155.77,22.90,24.00
25830,16095387,29.19,1023,22.70,99470,155.85,22.90,24.00
25831,16096015,29.19,1022,22.70,99470,155.85,22.90,24.00
25832,16096646,29.19,1023,22.70,99465,156.11,22.90,24.00
25833,16097273,29.19,1023,22.70,99461,155.60,22.90,24.00
25834,16097900,29.19,1023,22.70,99464,156.11,22.90,24.00
25835,16098536,29.19,1023,22.70,99468,155.77,22.90,24.00
25836,16099167,29.19,1023,22.70,99463,155.94,22.90,24.00
25837,16099794,29.19,1023,22.70,99466,156.02,22.90,24.00
25838,16100421,29.19,1023,22.70,99466,156.02,22.90,24.00
25839,16101049,29.19,1023,22.70,99468,155.43,22.90,24.00
25840,16101680,29.19,1023,22.70,99468,155.85,22.90,23.90
25841,16102307,29.19,1023,22.70,99471,155.85,22.90,23.90
25842,16102934,29.19,1023,22.70,99466,155.77,22.90,23.90
25843,16103562,29.19,1023,22.70,99470,155.85,22.90,23.90
25844,16104201,29.19,1023,22.70,99463,156.02,22.90,23.90
25845,16104827,29.19,1023,22.70,99468,155.69,22.90,23.90
25846,16105455,29.19,1023,22.70,99466,156.02,22.90,23.90
25847,16106083,29.19,1023,22.70,99468,155.77,22.90,23.90
25848,16106714,29.19,1023,22.70,99465,156.11,22.80,24.00
25849,16107340,29.13,1023,22.70,99467,156.02,22.80,24.00
25850,16107979,29.13,1023,22.70,99468,156.02,22.80,24.00
25851,16108607,29.13,1023,22.70,99466,155.94,22.80,24.00
25852,16109238,29.13,1022,22.70,99466,155.85,22.80,24.00
25853,16109880,29.13,1023,22.70,99465,156.02,22.80,24.00
25854,16110508,29.13,1023,22.70,99471,155.52,22.80,24.00
25855,16111134,29.13,1023,22.70,99470,155.77,22.80,24.00
25856,16111765,29.13,1023,22.70,99470,155.18,22.80,24.00
25857,16112393,29.13,1023,22.70,99468,156.53,22.80,24.00
25858,16113020,29.13,1022,22.70,99468,155.77,22.80,24.00
25859,16113647,29.13,1023,22.70,99466,155.60,22.80,24.00
25860,16114278,29.13,1023,22.70,99463,155.94,22.80,23.90
25861,16114906,29.13,1022,22.70,99466,156.28,22.80,23.90
25862,16115534,29.13,1023,22.70,99465,155.77,22.80,23.90
25863,16116161,29.13,1023,22.70,99466,155.94,22.80,23.90
25864,16116792,29.13,1023,22.70,99462,155.60,22.80,23.90
25865,16117420,29.13,1023,22.70,99469,156.02,22.80,23.90
25866,16118047,29.13,1022,22.70,99470,155.85,22.80,23.90
25867,16118675,29.13,1023,22.70,99468,156.36,22.80,23.90
25868,16119306,29.13,1023,22.70,99464,156.45,22.90,24.00
25869,16119933,29.13,1023,22.70,99465,155.85,22.90,24.00
25870,16120568,29.13,1023,22.70,99467,155.52,22.90,24.00
25871,16121196,29.13,1023,22.70,99462,156.02,22.90,24.00
25872,16121827,29.13,1023,22.70,99462,156.02,22.90,23.90
25873,16122455,29.13,1023,22.70,99466,156.11,22.90,23.90
25874,16123082,29.13,1023,22.70,99468,156.28,22.90,23.90
